User-ID,ISBN,Book-Rating
151459,0440222656,8
151470,0142001740,10
151481,0316666343,6
151503,0345351525,6
151503,043935806X,10
151503,044651652X,6
151528,0679781587,8
151537,0452282829,8
151537,0743237188,6
151553,0312291639,6
151588,0316666343,5
151589,0060934417,10
151608,006101351X,4
151608,0345361792,10
151610,0375700757,8
151643,0440226430,7
151653,0671027360,9
151738,0316666343,8
151738,0345339681,8
151738,0345417623,10
151738,0385504209,10
151739,0452282152,7
151762,044022165X,8
151811,0345443284,8
151824,0312195516,10
151846,1400034779,8
151847,0345339681,10
151991,059035342X,9
152015,0345417623,8
152016,0316666343,7
152016,0971880107,4
152020,0385484518,9
152036,044651652X,10
152046,0440236673,7
152082,0316601950,5
152099,0345313860,9
152099,0345342968,8
152099,0380789035,10
152099,0671003755,9
152186,0316666343,9
152186,0671021001,8
152243,044023722X,9
152260,0671510053,8
152295,014028009X,10
152307,0440214041,5
152309,0060934417,8
152309,0142001740,10
152309,0316096199,10
152309,0385722206,8
152318,0312278586,10
152328,0440222656,6
152330,044021145X,8
152357,0316769487,10
152376,0671027360,7
152409,0060930535,9
152409,0140293248,8
152409,0312291639,9
152409,0345443284,8
152481,0786868716,10
152524,067976402X,8
152579,0385484518,7
152579,0671003755,8
152609,0385720106,7
152620,0385265700,6
152625,0385484518,7
152642,0312195516,6
152645,0345339681,4
152645,0380789035,5
152651,0142001740,10
152651,0375707972,8
152651,0385504209,10
152651,0440226430,8
152651,0446610038,8
152651,0786868716,8
152696,0446605239,10
152698,0671003755,6
152742,0385722206,7
152813,0786868716,7
152820,067976402X,6
152842,0385335482,10
152875,0312195516,8
152899,0312278586,7
152928,0385484518,7
152942,0452282152,8
152946,0060934417,9
152946,0312195516,8
152946,0316666343,9
152946,0385722206,9
152946,0452282152,8
153042,0385722206,7
153054,0345342968,10
153054,043935806X,9
153079,0312291639,7
153079,0452282152,10
153158,0060938455,8
153163,0375725784,8
153211,0345353145,6
153211,0345370775,8
153211,0440226430,7
153211,0804106304,9
153215,0142000205,8
153217,0060987103,7
153249,0312278586,9
153254,0440211727,9
153279,0786868716,8
153285,0375707972,6
153361,0312195516,9
153361,0440211727,9
153367,043935806X,10
153400,0060987103,9
153439,0316666343,10
153439,0385504209,10
153513,0060987103,7
153513,0316769487,10
153513,0345337662,3
153513,0375706771,5
153513,0440234743,6
153513,0671021001,6
153620,0312195516,9
153621,0971880107,6
153653,0345370775,10
153653,0385492081,9
153653,0440224675,10
153662,0060502258,10
153662,006101351X,10
153662,014028009X,9
153662,0316284955,9
153662,0345342968,10
153662,0375706771,9
153662,0375727345,5
153662,043935806X,10
153662,0440211727,10
153662,0440213525,10
153662,0440214041,9
153662,0553572997,10
153662,059035342X,10
153662,067976402X,10
153662,0804106304,9
153662,0842329129,9
153676,0786868716,9
153718,044021145X,8
153718,0440214041,8
153718,044651652X,8
153718,0446608955,10
153718,0452282829,5
153718,059035342X,8
153797,0316284955,7
153797,0316666343,8
153797,0345337662,9
153797,0385484518,8
153797,0385504209,9
153797,0440220602,8
153797,0440226430,9
153797,044651652X,9
153797,0671021001,6
153797,067976402X,10
153831,0316666343,7
153892,0060392452,10
153948,0440220602,9
153950,0312305060,7
153950,0385722206,9
153973,0060928336,10
154014,0060392452,8
154021,044651652X,10
154064,0060934417,10
154064,0316096199,8
154070,0060392452,8
154070,0060502258,8
154070,0316666343,8
154070,0440224675,6
154070,0671021001,8
154070,067976402X,9
154126,0312195516,9
154197,0971880107,6
154248,0345337662,7
154252,0060928336,8
154256,0316666343,8
154269,0440224675,7
154345,0060934417,8
154345,0385504209,8
154345,0385722206,5
154345,0452282152,6
154354,044021145X,9
154423,0971880107,4
154439,0446605239,7
154460,0060928336,8
154465,0804106304,9
154469,044021145X,10
154469,0440214041,10
154469,0440225701,10
154469,0446364193,10
154487,0452282152,7
154499,0312195516,9
154529,0345361792,10
154529,0671027360,8
154543,0679781587,5
154543,0684872153,5
154617,0440236673,9
154627,0440236673,5
154675,0452282829,7
154726,0385720106,8
154730,0060976845,8
154730,0385504209,2
154730,0440234743,7
154736,044021145X,7
154742,067976402X,7
154763,0440222656,8
154791,0142001740,9
154811,0440226430,6
154820,0316284955,8
154844,0345313860,6
154844,0345337662,6
154844,0345351525,5
154859,0142001740,9
154868,0316666343,10
154877,0671003755,9
154913,0440226430,5
154935,0312291639,6
154944,0440220602,10
154944,0446610038,10
154954,0312305060,8
154975,0060930535,10
154975,0679781587,10
154975,0804106304,9
154975,080410753X,9
154981,0316666343,8
155000,0440221471,10
155000,0446310786,10
155011,0440241073,8
155014,0312195516,10
155014,0316769487,8
155014,0345337662,7
155014,0345378490,7
155014,0380789035,5
155014,0440211727,6
155014,0446605239,7
155019,0345353145,4
155141,0345337662,8
155141,059035342X,10
155146,067976402X,6
155147,0060934417,7
155147,0312195516,7
155147,0385720106,5
155147,0449212602,8
155154,0312291639,9
155195,0743418174,8
155219,0140293248,7
155219,0312278586,10
155219,0671027360,10
155291,0671027360,8
155343,0345378490,10
155368,044022165X,7
155376,0142000205,7
155376,1400034779,9
155409,0385265700,7
155564,0671021001,10
155580,0316666343,8
155580,0316776963,8
155580,0671003755,5
155580,0679781587,10
155683,0385265700,5
155691,0446364193,7
155778,0060934417,10
155778,0312195516,9
155778,0671027360,10
155778,0743418174,10
155810,0385492081,9
155816,044021145X,6
155823,0345417623,8
155835,0452282152,7
155880,0380731851,4
155913,0671027360,6
155920,0380789035,10
155924,0440224764,9
155939,0971880107,4
155982,0060928336,7
156021,0060392452,9
156089,0971880107,1
156118,0375707972,7
156140,0316776963,8
156150,043935806X,8
156150,0440226430,7
156150,0671027360,6
156214,0440224675,7
156269,0553279912,7
156274,059035342X,9
156287,067976402X,7
156304,0142001740,9
156398,0679781587,7
156432,0060938455,10
156438,0345361792,8
156438,0440241073,6
156467,044021145X,10
156467,0440213525,10
156467,0440214041,10
156467,0440224764,5
156467,0440226430,10
156467,044023722X,10
156479,067976402X,8
156520,0316666343,8
156527,0316666343,9
156575,0385335482,10
156584,0385504209,7
156606,0385265700,8
156628,0452282152,8
156651,0142001740,9
156706,0345342968,10
156706,0440226430,10
156708,0316776963,6
156816,0385504209,8
156926,0316601950,10
157079,0345339681,10
157083,0142001740,8
157083,0375727345,8
157121,0345339681,9
157123,0684872153,8
157126,0440211727,7
157187,0452282152,8
157192,0375707972,8
157247,0142001740,8
157247,0440226430,7
157247,0671027360,7
157252,0440236673,8
157252,0786868716,8
157273,0060392452,9
157273,0316666343,8
157273,0385335482,6
157273,0385504209,9
157273,059035342X,9
157273,0804106304,8
157281,0440224675,8
157290,0316601950,6
157299,0440241073,8
157450,0446364193,8
157467,0060934417,10
157488,1400034779,8
157511,0786868716,8
157514,0316601950,5
157527,0440226430,6
157577,0440224764,9
157594,0440224764,6
157602,0375700757,8
157602,0375726403,8
157602,0971880107,2
157655,0446610038,7
157660,0553572997,8
157677,0440214041,8
157783,0971880107,6
157787,0312278586,8
157799,0316666343,9
157799,0440224675,7
157799,0671003755,8
157799,0684872153,9
157805,0060930535,9
157805,0316601950,5
157811,0060392452,1
157851,0446310786,8
157969,0375725784,8
157991,0316284955,9
158002,0345443284,4
158034,0440221471,9
158034,0553279912,7
158057,0142001740,10
158104,0142001740,10
158104,0316666343,10
158104,1400034779,10
158163,0679781587,9
158172,0060976845,9
158172,0140293248,8
158226,0380731851,7
158226,0380789035,9
158226,0385504209,9
158226,0671027360,4
158238,0380731851,8
158245,0446608955,8
158254,0060928336,8
158254,0060930535,9
158254,0316769487,8
158254,0345337662,8
158254,0385335482,6
158254,0804106304,7
158258,0804106304,10
158295,0316666343,7
158295,0345313860,8
158295,0345351525,6
158295,0380731851,8
158295,0385335482,5
158295,044021145X,6
158295,0440214041,6
158295,044022165X,6
158344,0345337662,8
158374,0440222656,2
158385,0385504209,9
158385,0743418174,7
158385,0786868716,8
158433,006101351X,8
158433,0345353145,6
158433,0345378490,6
158433,0385492081,9
158433,044021145X,7
158433,0440213525,7
158433,0440220602,7
158433,0440221471,8
158433,0440241073,8
158433,0553572997,9
158506,0553572997,6
158525,067976402X,9
158559,0804106304,9
158606,0345370775,9
158621,0312305060,5
158663,0971880107,7
158697,0380731851,8
158762,0743237188,7
158774,014028009X,8
158774,0316776963,9
158774,0380789035,7
158774,044021145X,7
158774,0446310786,9
158775,0345443284,7
158837,1400034779,7
158846,0385722206,10
158846,0671021001,8
159004,0375725784,5
159007,0440226430,7
159015,0316096199,8
159033,0345342968,9
159033,0385504209,10
159033,044023722X,9
159033,0446310786,7
159033,0446605239,9
159033,0671027360,9
159092,067976402X,8
159137,0060934417,9
159230,0385504209,9
159363,0060987103,8
159455,1400034779,10
159467,0385265700,5
159471,0743237188,8
159488,0345313860,5
159490,0375700757,9
159506,0345339681,9
159506,0345342968,5
159506,043935806X,8
159506,044021145X,8
159506,0440213525,8
159506,0440220602,7
159506,0440225701,8
159506,0440234743,8
159506,059035342X,7
159510,0971880107,2
159647,0804106304,9
159648,0786868716,10
159691,044022165X,7
159720,0971880107,2
159732,068484477X,8
159732,080410753X,10
159754,044022165X,8
159812,0142000205,5
159814,0446364193,5
159817,0140293248,7
159817,0375727345,8
159817,0385335482,7
159817,0684872153,5
159822,0316666343,8
159822,0743418174,8
159852,0316666343,10
159854,0385484518,10
159858,0345353145,8
159858,0345417623,9
159858,0380789035,9
159860,0345337662,7
159865,0385504209,9
159946,0452282152,9
159977,0375727345,8
160014,0312195516,8
160112,0385504209,9
160114,0375706771,9
160168,0345351525,9
160171,0316601950,7
160231,0345337662,10
160241,0971880107,10
160271,0142000205,3
160295,0312195516,9
160295,0380789035,7
160295,0679781587,10
160298,0440241073,9
160334,0452282152,10
160334,067976402X,9
160344,0375706771,8
160371,0375706771,7
160385,0385504209,10
160401,0842329129,10
160431,0971880107,5
160451,006101351X,8
160509,0385504209,10
160509,0446310786,10
160548,0316666343,10
160558,0060930535,5
160558,0060938455,10
160558,0345378490,6
160558,0375700757,4
160558,059035342X,10
160571,0060934417,9
160571,0142001740,10
160571,0312291639,8
160571,0375707972,5
160571,0375725784,10
160571,1400034779,10
160629,0971880107,6
160670,0786868716,9
160681,0316666343,9
160681,0440213525,6
160681,0971880107,6
160725,0142001740,10
160735,0440234743,7
160819,0060502258,10
160819,0142000205,10
160819,0312291639,10
160819,0375706771,10
160819,0375725784,10
160819,0375727345,10
160819,0452282829,10
160841,0671027360,9
160878,0060928336,10
160994,0375727345,9
161007,0449212602,8
161026,0385504209,7
161037,0345370775,7
161039,0142001740,10
161039,0385504209,8
161041,0312305060,5
161068,0971880107,1
161070,0316666343,9
161070,0385504209,9
161091,0452282829,7
161114,0316666343,7
161181,0316601950,6
161234,044651652X,5
161234,0842329129,4
161250,0440220602,10
161252,0312195516,10
161252,0385504209,7
161265,0312305060,9
161265,0385722206,10
161265,0553572997,8
161326,0312195516,7
161326,0312278586,7
161348,0440221471,5
161368,0060928336,8
161373,0446606812,5
161373,059035342X,7
161385,0345417623,10
161390,0385484518,10
161453,0345378490,9
161462,0440211727,10
161467,0375726403,7
161476,006101351X,8
161476,0316769487,7
161510,0440226430,7
161511,0312291639,9
161533,0060987103,9
161615,006101351X,7
161635,0440241073,9
161637,0316666343,7
161677,0060987103,8
161681,0375727345,9
161726,0971880107,2
161744,0375725784,10
161744,0446610038,9
161794,0446608955,8
161847,0060928336,9
161866,0316666343,7
161870,0440234743,5
161872,0971880107,2
161882,0385484518,5
161882,0440241073,6
161892,067976402X,8
161912,0385492081,10
161935,0743237188,8
161936,0440222656,7
161936,0452282152,9
161936,068484477X,9
161937,0316776963,8
161951,0060928336,7
161957,0345361792,10
161963,0743418174,8
161974,0385265700,6
161993,0804106304,9
161995,0380731851,5
162001,0312195516,8
162014,0060938455,10
162019,0385335482,10
162019,059035342X,10
162019,0743418174,10
162028,0440226430,10
162028,0804106304,8
162030,0375726403,8
162030,044023722X,6
162035,006101351X,5
162052,006101351X,9
162052,0375725784,9
162052,0385722206,10
162052,0553279912,10
162068,0312305060,8
162103,0440226430,7
162121,0375706771,8
162137,1400034779,6
162155,0375700757,9
162311,0316666343,9
162311,0971880107,5
162376,0060987103,9
162376,0142001740,6
162376,0316769487,9
162376,0345361792,10
162376,0385504209,9
162376,1400034779,8
162380,0440226430,8
162388,0060928336,3
162474,1400034779,2
162496,0345353145,7
162519,0312291639,8
162528,0971880107,10
162538,0060938455,5
162538,0316666343,8
162538,0786868716,4
162550,0385720106,8
162562,0140293248,4
162562,0440213525,7
162562,0671021001,9
162564,0060928336,8
162582,0140293248,8
162590,014028009X,9
162590,0312291639,4
162590,0440224675,7
162590,080410753X,9
162596,0385265700,10
162626,0345337662,6
162633,0385504209,5
162639,0060976845,9
162639,0060987103,5
162639,014028009X,8
162639,0345353145,6
162639,0345370775,9
162639,0380731851,7
162639,0385720106,7
162639,0440211727,9
162639,0440226430,8
162639,0446608955,8
162639,059035342X,9
162639,0671510053,6
162639,067976402X,8
162639,0679781587,8
162639,0842329129,10
162657,0345339681,10
162664,0446310786,8
162671,0671021001,10
162671,0684872153,9
162713,0385492081,7
162715,0671510053,9
162738,0140293248,6
162738,0385504209,8
162738,044021145X,7
162738,0440211727,5
162738,0440214041,7
162738,0440221471,8
162738,0440224675,1
162755,0060976845,3
162755,0375725784,7
162760,0452282152,9
162762,0312278586,10
162762,0345378490,6
162780,0446605239,9
162780,0446606812,8
162780,068484477X,8
162797,0385492081,9
162797,0440226430,7
162840,059035342X,10
162846,0312195516,3
162856,0345339681,10
162861,0440213525,6
162886,0312278586,9
162968,0804106304,7
162977,0345443284,7
163134,0446610038,7
163169,0345378490,4
163169,0446605239,6
163194,0440225701,5
163194,0440234743,7
163202,0345313860,8
163267,0316666343,10
163271,0671510053,9
163326,0440226430,9
163329,0446606812,5
163382,0380789035,4
163430,0345417623,10
163430,0842329129,10
163433,0142001740,8
163467,0671021001,7
163488,0312291639,7
163488,0316769487,10
163488,0345337662,7
163488,0671003755,9
163510,0060930535,10
163512,0060930535,10
163534,0971880107,6
163539,0312305060,7
163570,0440211727,9
163570,0440214041,9
163570,0553572997,9
163579,0385504209,8
163579,0842329129,6
163599,0452282152,5
163609,0971880107,9
163612,0671021001,9
163613,0743418174,10
163676,0312291639,7
163676,059035342X,10
163689,0345361792,9
163693,0440234743,6
163693,0440236673,8
163804,0142001740,7
163804,0316666343,9
163804,0345443284,6
163804,0380731851,8
163804,0385484518,8
163804,0385720106,5
163804,044651652X,5
163804,0671003755,7
163821,0842329129,9
163851,0316601950,7
163851,044021145X,7
163851,0440213525,6
163851,0440214041,8
163851,0440221471,7
163876,0312195516,6
163876,0679781587,8
163930,0316769487,3
163999,0452282152,8
163999,067976402X,8
164027,0060930535,5
164027,0140293248,6
164027,0316096199,5
164027,0385335482,6
164027,0385484518,9
164027,0440222656,7
164048,043935806X,10
164096,0671027360,6
164105,0316284955,8
164105,0316601950,8
164105,0671003755,9
164131,0060987103,8
164140,0375707972,9
164141,0375726403,4
164143,0345342968,8
164179,0671003755,8
164208,0440226430,10
164237,0842329129,5
164276,0316666343,8
164315,0971880107,6
164323,0060392452,8
164323,0312291639,5
164323,0316666343,9
164323,0345370775,7
164323,0385335482,6
164323,044021145X,9
164323,0440211727,9
164323,0440214041,8
164323,044023722X,8
164323,0553279912,8
164323,0671021001,8
164323,0671027360,9
164323,1400034779,8
164401,0786868716,9
164425,0142001740,10
164425,0842329129,8
164433,0375725784,10
164480,0385492081,8
164495,0842329129,6
164518,0440226430,8
164518,0671003755,7
164549,0385504209,8
164557,0312291639,8
164557,0671510053,6
164581,0316666343,7
164581,0385504209,10
164581,0452282152,10
164584,0316284955,9
164584,0345443284,8
164584,0385504209,7
164584,0452282152,7
164641,0060392452,10
164675,0345417623,8
164712,0440224764,6
164728,044023722X,8
164775,0971880107,5
164797,0671003755,9
164849,0316601950,9
164858,0446610038,9
164884,0449212602,7
164926,0345339681,9
164926,0553572997,10
164926,059035342X,8
164956,0786868716,8
164980,0375727345,7
164986,059035342X,10
165017,0140293248,7
165176,0316769487,8
165183,0060930535,10
165183,0060976845,10
165183,0142001740,10
165183,0316601950,8
165183,0375706771,8
165183,0385265700,8
165224,0316601950,5
165253,0345417623,9
165268,0345353145,8
165268,0440211727,7
165308,0060928336,8
165308,0060987103,9
165308,014028009X,10
165308,0312195516,7
165308,0316284955,8
165308,0375706771,7
165308,0375727345,8
165308,044023722X,8
165319,0060938455,6
165319,0375727345,6
165319,0380789035,8
165319,0452282152,6
165345,0060930535,8
165345,0142000205,9
165345,0375727345,8
165345,0671510053,7
165371,0971880107,5
165392,0060928336,9
165435,0060392452,9
165436,080410753X,8
165449,044023722X,9
165452,0060392452,7
165516,0671021001,8
165582,0440220602,5
165582,0446605239,9
165582,0671021001,5
165618,0440234743,7
165637,0971880107,5
165669,0345337662,2
165758,0553572997,5
165759,044022165X,5
165763,067976402X,8
165769,0316601950,8
165769,0375707972,3
165769,0440226430,9
165770,0060392452,3
165770,0345417623,9
165778,0380789035,8
165806,080410753X,7
165838,0312195516,10
165838,0671027360,10
165842,0440234743,7
165866,0316601950,9
165884,0440234743,7
165914,0553279912,5
166062,0671003755,8
166123,0345339681,10
166130,059035342X,8
166327,059035342X,10
166330,0375727345,8
166391,0440234743,10
166409,0385720106,6
166409,0449212602,10
166545,0060392452,10
166546,0971880107,3
166564,0671510053,7
166593,0446608955,8
166596,0316601950,8
166596,0375725784,9
166596,0385720106,9
166596,0804106304,9
166639,0312291639,10
166646,0345443284,8
166737,0684872153,5
166753,0679781587,10
166758,0316776963,7
166778,0316666343,5
166809,0375727345,4
166813,0316666343,7
166825,0316666343,8
166825,0440224764,10
166825,1400034779,5
166864,0452282152,10
166890,0440241073,7
166934,0684872153,8
166992,0380789035,7
167038,0440234743,9
167038,0971880107,5
167056,0553572997,5
167189,0671510053,9
167192,0684872153,7
167223,0743418174,7
167296,044021145X,9
167327,0312278586,10
167327,0316666343,8
167375,0452282152,9
167386,0440226430,6
167388,0345351525,8
167436,0316666343,6
167471,0060976845,9
167471,0316666343,5
167471,0385492081,9
167471,0452282829,8
167471,0671021001,7
167484,0440224764,5
167489,0060928336,7
167517,014028009X,7
167517,0316096199,8
167517,0316666343,7
167517,1400034779,8
167521,0375725784,4
167556,014028009X,9
167556,044651652X,5
167562,0312195516,5
167562,0345443284,8
167576,0385504209,7
167587,0142000205,7
167587,0316096199,8
167587,0316666343,10
167611,0316601950,7
167611,0375700757,8
167614,0060502258,5
167614,0312291639,7
167614,0345337662,6
167614,0385335482,7
167614,0440222656,6
167614,0743418174,9
167625,059035342X,10
167644,0142000205,8
167644,0375706771,8
167644,0671021001,7
167678,0142001740,8
167678,0380789035,6
167678,0440241073,6
167689,044021145X,7
167704,0316666343,5
167746,0345361792,10
167746,0375706771,9
167746,0385504209,6
167761,0060392452,10
167791,0446605239,7
167800,0440226430,8
167800,0971880107,3
167812,0312278586,8
167812,0316096199,7
167812,0316666343,8
167812,0671003755,8
167812,0679781587,9
167831,0316666343,8
167846,0446605239,10
167865,0345443284,5
167865,0446606812,8
167865,0452282829,8
167925,0375707972,9
167934,0446610038,8
167984,0679781587,8
168035,0440211727,9
168036,0345342968,10
168047,0060987103,9
168047,0142001740,10
168047,0446310786,10
168047,067976402X,9
168047,0971880107,1
168064,014028009X,7
168064,0312305060,9
168064,0440226430,7
168064,0786868716,7
168070,0312278586,7
168101,0743418174,9
168133,0316601950,8
168139,0385335482,8
168144,0060934417,10
168144,0345342968,10
168144,0440214041,8
168148,0440226430,7
168245,0440222656,10
168254,0060928336,8
168263,067976402X,5
168296,0671510053,8
168307,0446605239,10
168372,0440220602,8
168387,0671027360,8
168388,0446610038,7
168413,0060987103,9
168413,0316666343,8
168431,0440226430,8
168456,0345443284,10
168489,0316096199,10
168500,0375725784,3
168535,0385335482,10
168545,0316666343,9
168545,0743418174,9
168573,0312278586,9
168622,0553279912,8
168642,0140293248,10
168642,0786868716,6
168691,0375725784,5
168736,0316666343,8
168755,0060976845,8
168802,044023722X,8
168804,0312278586,8
168804,0804106304,10
168813,0385335482,7
168816,0316666343,9
168816,0385722206,8
168816,0440236673,7
168816,044651652X,8
168834,0316601950,10
168896,0316666343,10
168896,0671003755,8
168934,0060934417,5
168934,0375726403,7
168954,0060934417,6
168954,0316769487,5
168954,0375726403,8
168954,0385504209,9
168954,043935806X,10
168954,0440213525,5
168954,0440220602,9
168954,0440222656,8
168954,0452282152,9
168999,0312291639,8
168999,0312305060,7
168999,0385335482,8
168999,0452282829,8
169014,0971880107,5
169052,0312305060,10
169057,0312291639,4
169075,006101351X,7
169076,0385265700,10
169094,0671003755,5
169161,0345342968,9
169233,0345378490,7
169233,0375700757,7
169234,0671027360,3
169249,0375700757,6
169249,0440222656,8
169249,059035342X,9
169293,0142001740,8
169338,0440236673,8
169348,0671027360,6
169360,0452282152,9
169368,0345361792,10
169402,044023722X,10
169462,0060987103,8
169463,0385504209,6
169465,0440211727,7
169465,0440214041,7
169482,044023722X,5
169496,0385504209,8
169507,043935806X,10
169534,0385484518,5
169563,0971880107,4
169626,0312305060,2
169634,0375706771,6
169658,1400034779,9
169659,0440214041,10
169663,0316601950,5
169663,0385504209,8
169663,0385722206,7
169663,0553572997,10
169663,067976402X,8
169677,0440222656,9
169682,043935806X,10
169682,059035342X,10
169699,0312195516,9
169699,0440225701,8
169727,0385504209,9
169727,0786868716,8
169735,0060987103,8
169735,0142001740,9
169735,0385722206,9
169735,0440213525,8
169735,0440220602,6
169735,0440241073,8
169754,0385504209,8
169770,0345361792,9
169773,0971880107,2
169779,0345353145,9
169779,044022165X,8
169779,0553279912,9
169781,0385504209,8
169824,0316776963,9
169824,0345353145,5
169887,0440224675,8
169932,0842329129,10
169955,0440236673,7
170077,0440224675,3
170090,0345339681,10
170118,044021145X,5
170166,0060392452,5
170184,0316096199,7
170227,0375700757,4
170248,0345337662,9
170255,0385722206,7
170256,0671027360,6
170264,0316666343,9
170264,0679781587,10
170310,0375727345,8
170317,044651652X,6
170372,0345361792,8
170379,0060502258,8
170379,0679781587,9
170401,0316601950,8
170415,0060987103,7
170415,0316666343,7
170491,0316666343,8
170493,0060928336,7
170493,0060934417,7
170493,0316666343,5
170493,0452282152,7
170499,0060930535,10
170499,0385504209,8
170499,0446608955,8
170513,0060987103,7
170513,0345339681,10
170513,0345353145,7
170513,0385492081,10
170513,0385504209,10
170513,044023722X,9
170513,059035342X,10
170513,0679781587,10
170513,0842329129,7
170519,0842329129,5
170531,0449212602,7
170574,0142001740,8
170580,0440234743,8
170581,0553572997,8
170595,0375706771,4
170600,0671021001,8
170601,0060930535,5
170623,0316666343,7
170634,043935806X,10
170645,0312195516,6
170652,0446610038,8
170655,0385720106,8
170656,0312195516,5
170675,1400034779,10
170704,0380789035,7
170729,0345443284,6
170761,0060928336,7
170792,0385484518,10
170810,0671021001,8
170845,0060928336,9
170850,0385504209,10
170858,044023722X,5
170861,0385265700,7
170861,0385504209,10
170861,044023722X,5
170866,0060928336,8
170866,0060930535,10
170869,0786868716,9
170882,0142001740,7
170947,0312305060,3
170947,044021145X,9
170947,0440213525,9
170947,0440221471,9
170947,0446606812,9
171003,0440224764,8
171011,043935806X,10
171026,044651652X,10
171050,0380731851,9
171079,0446364193,9
171096,0312278586,4
171096,0671027360,3
171114,0446605239,9
171118,0440214041,4
171118,0446310786,8
171118,0804106304,7
171118,080410753X,7
171130,0060928336,7
171130,044023722X,10
171242,0316284955,9
171251,0375727345,6
171291,0446610038,5
171311,0312278586,7
171329,0316666343,10
171389,0679781587,10
171394,0312278586,8
171435,0971880107,5
171436,0312291639,7
171445,0142001740,8
171445,0312291639,7
171445,0316284955,9
171445,0316776963,9
171445,080410753X,9
171475,0316666343,8
171494,0316666343,7
171506,0679781587,9
171506,0971880107,6
171525,0060502258,8
171610,0452282152,8
171638,0385504209,9
171697,0446610038,7
171728,0452282829,8
171765,0345370775,8
171767,044021145X,7
171774,0345378490,8
171811,0679781587,8
171818,0385722206,8
171818,0679781587,10
171858,0375700757,5
171858,0786868716,7
171872,0345443284,9
171906,0679781587,7
171936,0316666343,10
171939,0060987103,8
171967,0312195516,8
171967,0446610038,5
171968,0316666343,7
171968,0316769487,9
171968,0671003755,10
171970,0375727345,9
171986,0553279912,7
171999,0446364193,5
172010,0345313860,10
172010,0345337662,10
172010,0345351525,10
172045,0316776963,8
172045,0743418174,5
172061,0312195516,10
172061,0440213525,8
172061,0440226430,7
172098,044023722X,6
172119,0312291639,7
172119,043935806X,7
172119,0452282829,7
172168,0385484518,10
172179,0316666343,9
172192,0743418174,8
172215,0452282152,8
172215,0671510053,7
172215,068484477X,8
172216,0671021001,9
172271,0385492081,9
172293,0345417623,7
172311,0684872153,6
172374,0446310786,10
172377,0842329129,3
172406,0971880107,7
172512,0060928336,10
172512,0060976845,10
172512,0142001740,9
172512,0316666343,9
172512,0440211727,8
172512,044023722X,9
172512,0446606812,8
172512,059035342X,10
172517,0316284955,9
172539,044023722X,7
172539,059035342X,10
172580,0385722206,7
172613,067976402X,9
172624,0312278586,10
172742,0060502258,9
172742,0060976845,10
172742,0142000205,9
172742,0316601950,10
172742,0345313860,6
172742,0440241073,8
172742,0553572997,10
172760,0316769487,5
172760,0345342968,8
172760,0679781587,8
172760,0971880107,1
172775,067976402X,10
172783,0446364193,9
172822,068484477X,6
172834,0060502258,8
172951,0446364193,9
173001,0971880107,3
173020,006101351X,7
173067,0671510053,4
173090,0345339681,9
173111,0060928336,9
173111,0385484518,10
173111,0786868716,10
173122,0312195516,2
173131,0553572997,2
173190,0971880107,2
173214,0440220602,6
173280,0385504209,9
173311,0385720106,8
173311,0743418174,9
173315,0971880107,5
173340,0385722206,10
173341,1400034779,8
173342,0786868716,9
173343,0345339681,9
173415,0060934417,10
173415,0316284955,8
173415,0316666343,7
173415,059035342X,10
173415,0743418174,9
173481,0440214041,6
173481,0440221471,8
173481,0440225701,8
173481,0440241073,7
173481,0446364193,8
173494,0316769487,7
173517,0060938455,8
173517,0316096199,10
173552,0842329129,6
173623,0440224764,8
173679,0060392452,8
173679,0316769487,9
173679,0375727345,8
173679,0380789035,9
173679,059035342X,8
173728,0312278586,6
173743,0316666343,8
173773,0316769487,10
173773,0440220602,5
173860,0142000205,7
173860,0316601950,8
173860,0385720106,8
173860,0452282829,8
173860,0671021001,7
173860,067976402X,7
173860,0743237188,8
173881,0786868716,9
173906,0312291639,7
173922,0743418174,8
173935,0142001740,8
173951,0375707972,8
174004,0060930535,8
174017,0971880107,5
174018,0316666343,9
174072,0060976845,7
174072,0316284955,7
174092,0312195516,8
174092,0316666343,9
174092,0375700757,5
174138,0385492081,10
174142,0316666343,6
174179,0385484518,10
174216,0440236673,9
174216,0842329129,8
174282,0345443284,4
174304,0312278586,8
174304,0316666343,8
174304,0316769487,10
174304,0385504209,9
174304,0446310786,8
174304,0671003755,6
174322,044023722X,8
174326,0060930535,8
174326,0142000205,10
174326,0316284955,9
174326,0375727345,8
174326,0385720106,7
174326,044021145X,10
174326,067976402X,8
174326,0679781587,10
174367,0446610038,6
174374,0671510053,8
174375,044021145X,8
174375,044651652X,6
174428,0060938455,5
174428,0345443284,5
174428,0375727345,6
174428,0671003755,5
174434,0316769487,6
174497,0440226430,7
174501,0060938455,10
174503,0316769487,8
174508,0452282829,8
174509,0316666343,7
174509,059035342X,8
174525,0060502258,10
174575,0375725784,4
174590,0060930535,9
174590,0312195516,9
174590,0345443284,7
174594,0671003755,7
174596,0060928336,8
174596,0060938455,8
174596,0375727345,7
174596,0380731851,8
174596,043935806X,6
174596,044021145X,5
174596,0452282152,8
174630,044023722X,7
174642,0842329129,8
174657,0971880107,4
174668,0060928336,8
174700,0316666343,9
174700,044023722X,8
174723,0375707972,8
174726,0316776963,9
174726,0440221471,7
